,fatherwords,motherwords,lwords,gendre,1
434256758,0,0,0,0.13,1.0
434270991,0,0,0,-1.0,-1.0
434271253,0,0,0,-1.0,-1.0
434284679,0,0,0,1.0,1.0
434336148,0,0,0,-0.13,1.0
434406426,0,0,0,-0.13,1.0
434420840,0,0,0,0.65,1.0
434483167,0,0,0,0.0,1.0
434525445,0,0,0,0.88,1.0
434614975,0,0,0,0.13,1.0
434630928,0,0,0,1.0,1.0
434674690,0,0,0,-0.87,-1.0
434768234,0,0,0,-1.0,-1.0
434777916,0,0,0,-1.0,1.0
434782492,0,0,0,1.0,1.0
434897425,0,0,0,1.0,1.0
435048022,0,0,0,0.99,1.0
435390793,0,0,0,-0.99,-1.0
435488625,0,0,0,1.0,1.0
435558514,0,0,0,-0.13,-1.0
435568706,0,0,0,-1.0,1.0
435784620,0,0,0,,-1.0
435791733,0,0,0,0.5,1.0
435823560,0,0,0,1.0,1.0
435958083,0,0,0,-0.23,-1.0
435960759,0,0,0,-1.0,-1.0
435979970,0,0,0,0.0,1.0
436007690,0,0,0,0.13,1.0
436056452,0,0,0,,-1.0
436143827,0,0,0,,1.0
436151679,0,0,0,0.34,1.0
436184669,0,0,0,1.0,1.0
436209641,0,0,0,-0.5,-1.0
436451765,0,0,0,0.39,1.0
436577181,0,0,0,0.13,1.0
436583429,0,0,0,-0.13,-1.0
436589065,0,0,0,0.13,1.0
436618025,0,0,0,-0.99,-1.0
436641814,0,0,0,0.13,-1.0
436679201,0,0,0,0.5,1.0
436741668,0,0,0,0.0,-1.0
436842963,0,0,0,-0.13,-1.0
436870292,0,0,0,0.9,-1.0
436877790,0,0,0,-1.0,-1.0
437084457,0,0,0,-0.13,-1.0
437115406,0,0,0,-0.13,1.0
437150155,0,0,0,1.0,1.0
437162772,0,0,0,0.53,1.0
437170480,0,0,0,0.0,1.0
437198853,0,0,0,-1.0,-1.0
437200884,0,0,0,0.99,1.0
437250087,0,0,0,-0.13,1.0
437266591,0,0,0,-0.99,-1.0
437285453,0,0,0,-0.13,-1.0
437454449,0,0,0,1.0,1.0
437522485,0,0,0,0.5,1.0
437580269,0,0,0,1.0,1.0
437825101,0,0,0,-0.13,-1.0
437871131,0,0,0,-1.0,-1.0
438036479,0,0,0,1.0,1.0
438060269,0,0,0,1.0,1.0
438067237,0,0,0,0.13,-1.0
438108056,0,0,0,,1.0
438345094,0,0,0,0.5,-1.0
438511626,0,0,0,-0.13,-1.0
438544769,0,0,0,1.0,1.0
438676523,0,0,0,0.96,1.0
438708253,0,0,0,0.0,1.0
438829074,0,0,0,-1.0,-1.0
438847604,0,0,0,-1.0,-1.0
438867797,0,0,0,1.0,1.0
439193029,0,0,0,0.99,1.0
439214950,0,0,0,0.0,1.0
439250193,0,0,0,-0.13,1.0
439308773,0,0,0,0.0,1.0
439321005,0,0,0,0.13,1.0
439353764,0,0,0,-0.13,-1.0
439402040,0,0,0,-0.5,-1.0
439449309,0,0,0,-1.0,-1.0
439597931,0,0,0,1.0,1.0
439616935,0,0,0,0.0,1.0
439671853,0,0,0,-0.46,-1.0
439769085,0,0,0,1.0,-1.0
439785821,0,0,0,1.0,1.0
439821861,0,0,0,-0.22,1.0
439822310,0,0,0,1.0,1.0
439825431,0,0,0,-0.5,-1.0
440040193,0,0,0,0.49,1.0
440125765,0,0,0,-0.13,-1.0
440296214,0,0,0,0.13,-1.0
440334187,0,0,0,-0.13,-1.0
440365465,0,0,0,-0.99,-1.0
440374021,0,0,0,0.71,1.0
440383232,0,0,0,-0.99,-1.0
440424075,0,0,0,-0.9,-1.0
440454982,0,0,0,0.0,1.0
440467668,0,0,0,1.0,1.0
440474663,0,0,0,-0.98,-1.0
440538911,0,0,0,0.91,-1.0
440602216,0,0,0,0.99,1.0
440691173,0,0,0,-1.0,-1.0
440863180,0,0,0,0.0,-1.0
440966884,0,0,0,-1.0,-1.0
441067376,0,0,0,1.0,1.0
441216744,0,0,0,-0.59,-1.0
441257125,0,0,0,1.0,-1.0
441257145,0,0,0,0.17,1.0
441299664,0,0,0,-0.05,-1.0
441358035,0,0,0,-0.44,1.0
441452551,0,0,0,-0.13,1.0
441462636,0,0,0,1.0,1.0
441490316,0,0,0,-0.64,1.0
441494152,0,0,0,1.0,1.0
441514247,0,0,0,0.99,1.0
441528264,0,0,0,1.0,1.0
441530473,0,0,0,0.63,1.0
441699980,0,0,0,0.13,1.0
441810888,0,0,0,-1.0,-1.0
441818907,0,0,0,-0.99,-1.0
441972131,0,0,0,1.0,1.0
441989914,0,0,0,0.5,1.0
442047120,0,0,0,0.56,-1.0
442087763,0,0,0,1.0,1.0
442194173,0,0,0,-0.96,-1.0
442222455,0,0,0,1.0,1.0
442248484,0,0,0,-0.99,-1.0
442346740,0,0,0,-0.58,-1.0
442405755,0,0,0,1.0,1.0
442548933,0,0,0,0.13,1.0
442626543,0,0,0,1.0,1.0
442855580,0,0,0,-0.49,-1.0
442893334,0,0,0,-1.0,1.0
442963426,0,0,0,-0.13,1.0
442966149,0,0,0,1.0,1.0
442999760,0,0,0,0.99,1.0
443063954,0,0,0,0.76,1.0
443078259,0,0,0,0.13,1.0
443126752,0,0,0,0.49,1.0
443152757,0,0,0,-0.97,-1.0
443215877,0,0,0,-0.98,-1.0
443360589,0,0,0,0.5,1.0
443376354,0,0,0,-0.5,-1.0
443400139,0,0,0,1.0,1.0
443432763,0,0,0,-1.0,-1.0
443441687,0,0,0,0.5,1.0
443513608,0,0,0,-1.0,-1.0
443595489,0,0,0,0.13,1.0
443750447,0,0,0,-0.13,-1.0
443851198,0,0,0,0.99,1.0
443991136,0,0,0,1.0,1.0
443993147,0,0,0,0.0,-1.0
444097548,0,0,0,1.0,1.0
444098125,0,0,0,0.13,-1.0
444204200,0,0,0,0.25,-1.0
444208436,0,0,1,0.23,1.0
444330351,0,0,0,-0.13,-1.0
444353776,0,0,0,-0.63,1.0
444399180,0,0,0,,-1.0
444431238,0,0,0,-0.13,1.0
444435350,0,0,0,0.13,-1.0
444471402,0,0,0,-1.0,1.0
444639473,0,0,0,0.98,1.0
444676626,0,0,0,0.5,-1.0
444840785,0,0,0,-0.13,1.0
445090066,0,0,0,-1.0,-1.0
445114734,0,0,0,-0.13,-1.0
445133262,0,0,0,-0.13,1.0
445219581,0,0,0,-1.0,-1.0
445262618,0,0,0,0.13,1.0
445587923,0,0,0,0.0,1.0
445601643,0,0,0,0.13,1.0
445699201,0,0,0,0.13,1.0
445767600,0,0,0,-0.01,1.0
445778222,0,0,0,-1.0,-1.0
445898112,0,0,0,1.0,1.0
445926559,0,0,0,-1.0,-1.0
445946547,0,0,0,-0.53,1.0
446229421,0,0,0,-1.0,-1.0
446238957,0,0,0,0.99,1.0
446270522,0,0,0,,1.0
446290630,0,0,0,0.0,-1.0
446590418,0,0,0,0.07,1.0
446624905,0,0,0,0.99,1.0
446703747,0,0,0,-0.13,1.0
446708919,0,0,0,0.82,1.0
446918717,0,0,0,-0.5,-1.0
447221740,0,0,0,1.0,1.0
447320565,0,0,0,0.0,-1.0
447337551,0,0,0,0.34,1.0
447420385,0,0,0,1.0,1.0
447559365,0,0,0,1.0,1.0
447566174,0,0,0,-0.13,-1.0
447703263,0,0,0,-0.46,-1.0
447730135,0,0,0,-0.99,-1.0
447775429,0,0,0,1.0,1.0
447786919,0,0,0,1.0,1.0
447932715,0,0,0,0.13,1.0
448002262,0,0,0,-0.13,-1.0
448010249,0,0,0,-0.99,-1.0
448029501,0,0,0,0.47,1.0
448270738,0,0,0,0.5,1.0
448308895,0,0,0,0.0,1.0
448326895,0,0,0,0.5,1.0
448347466,0,0,0,-0.13,1.0
448383399,0,0,0,0.13,1.0
448493761,0,0,0,1.0,1.0
448583139,0,0,0,-0.13,-1.0
448651595,0,0,0,0.35,1.0
448666262,0,0,0,1.0,1.0
448670821,0,0,0,-0.13,1.0
448775352,0,0,0,0.0,1.0
448850029,0,0,0,-1.0,1.0
448964392,0,0,0,0.99,1.0
449107136,0,0,0,1.0,1.0
449155163,0,0,0,0.86,1.0
449204100,0,0,0,0.5,1.0
449304840,0,0,0,1.0,1.0
449320464,0,0,0,0.13,-1.0
449360345,0,0,0,0.13,1.0
449368580,0,0,0,0.98,-1.0
449508992,0,0,0,-0.13,1.0
449533769,0,0,0,1.0,-1.0
449634647,0,0,0,-0.13,-1.0
449729467,0,0,0,1.0,1.0
449950219,0,0,0,1.0,1.0
450005806,0,0,0,1.0,1.0
450124542,0,0,0,1.0,1.0
450359336,0,0,0,0.17,1.0
450368262,0,0,0,0.5,1.0
450631781,0,0,0,-0.5,-1.0
450690430,0,0,0,-1.0,-1.0
450714698,0,0,0,-0.99,-1.0
450787455,0,0,0,-0.13,1.0
450794659,0,0,0,0.0,-1.0
450816554,0,0,0,0.97,1.0
450883776,0,0,0,0.5,1.0
450976530,0,0,0,0.4,1.0
451029558,0,0,0,1.0,-1.0
451246433,0,0,0,0.13,1.0
451342661,0,0,0,0.0,-1.0
451451169,0,0,0,1.0,1.0
451557543,0,0,0,0.13,-1.0
451587668,0,0,0,1.0,1.0
451857790,0,0,0,1.0,1.0
451874630,0,0,0,-0.13,1.0
451914401,0,0,0,0.13,1.0
452444045,0,0,0,0.38,1.0
452456391,0,0,0,-0.99,-1.0
452478883,0,0,0,-1.0,-1.0
452735928,0,0,0,1.0,1.0
453185937,0,0,0,0.13,1.0
453369211,0,0,0,0.13,1.0
453409381,0,0,0,-0.95,-1.0
453496899,0,0,0,-0.13,1.0
453565839,0,0,0,-0.22,1.0
453640142,0,0,0,-0.79,-1.0
453662387,0,0,0,-1.0,1.0
453880017,0,0,0,-0.13,-1.0
453943411,0,0,0,1.0,1.0
454164014,0,0,0,1.0,1.0
454250064,0,0,0,-1.0,-1.0
454276153,0,0,0,0.99,1.0
454350894,0,0,0,0.66,1.0
454489882,0,0,0,0.71,1.0
454591167,0,0,0,-0.54,-1.0
454598480,0,0,0,1.0,1.0
454730096,0,0,0,1.0,1.0
455009154,0,0,0,1.0,1.0
455211196,0,0,0,0.5,-1.0
455284223,0,0,0,0.3,-1.0
455331529,0,0,0,1.0,1.0
455687387,0,0,0,-1.0,-1.0
455737336,0,0,0,-0.5,-1.0
455907876,0,0,0,-0.13,-1.0
455954283,0,0,0,-0.13,1.0
455959274,0,0,0,-1.0,1.0
456062221,0,0,0,-0.5,1.0
456102154,0,0,0,0.13,1.0
456135052,0,0,0,-1.0,-1.0
456172104,0,0,0,-0.13,1.0
456236792,0,0,0,0.13,1.0
456240599,0,0,0,0.9,1.0
456296815,0,0,0,0.0,-1.0
456340500,0,0,0,-1.0,1.0
456347334,0,0,0,0.99,1.0
456451651,0,0,0,-0.13,-1.0
456547133,0,0,0,0.13,1.0
456661498,0,0,0,-1.0,-1.0
456663929,0,0,0,1.0,1.0
456708693,0,0,0,0.26,1.0
456925073,0,0,0,0.13,1.0
456983613,0,0,0,-0.38,1.0
457013560,0,0,0,0.82,1.0
457062616,0,0,0,0.13,-1.0
457158423,0,0,0,-0.13,1.0
457245044,0,0,0,0.13,1.0
457387517,0,0,0,1.0,1.0
457449118,0,0,0,-1.0,-1.0
457503359,0,0,0,-0.13,1.0
457605759,0,0,0,,-1.0
457698876,0,0,0,1.0,1.0
457736773,0,0,0,0.5,1.0
457737780,0,0,0,1.0,1.0
457911299,0,0,0,,1.0
457990599,0,0,0,-0.13,-1.0
458050891,0,0,0,-0.13,1.0
458102324,0,0,0,0.13,1.0
458142009,0,0,0,0.47,1.0
458422198,0,0,0,0.69,1.0
458441827,0,0,0,0.49,1.0
458612901,0,0,0,0.13,1.0
458643103,0,0,0,0.5,1.0
458689167,0,0,0,0.5,1.0
458719075,0,0,0,-1.0,-1.0
458734473,0,0,0,0.33,1.0
458794444,0,0,0,-0.98,1.0
458832921,0,0,0,0.13,-1.0
458846736,0,0,0,0.13,1.0
458894619,0,0,0,0.13,-1.0
458907131,0,0,0,0.99,1.0
458932667,0,0,0,0.5,1.0
458986712,0,0,0,0.0,1.0
458990042,0,0,0,1.0,1.0
459060214,0,0,0,0.5,1.0
459300779,0,0,0,0.13,1.0
459333434,0,0,0,0.52,1.0
459487974,0,0,0,-0.13,1.0
459499886,0,0,0,1.0,1.0
459510502,0,0,0,1.0,1.0
459580710,0,0,0,0.46,1.0
459595537,0,0,0,0.13,-1.0
459610397,0,0,0,-0.99,-1.0
459659592,0,0,0,-0.13,1.0
459660038,0,0,0,0.0,1.0
459674069,0,0,0,0.13,-1.0
459734770,0,0,0,0.13,1.0
459751989,0,0,0,-0.13,-1.0
459775659,0,0,0,-0.95,-1.0
459789066,0,0,0,1.0,1.0
459949264,0,0,0,0.36,1.0
459969887,0,0,0,-0.23,1.0
460106881,0,0,0,-0.13,-1.0
460314130,0,0,0,0.3,1.0
460364234,0,0,0,-0.99,-1.0
460388509,0,0,0,0.13,1.0
460492488,0,0,0,0.5,1.0
460498391,0,0,0,-0.3,1.0
460538823,0,0,0,-1.0,-1.0
460549435,0,0,0,0.13,1.0
460700986,0,0,0,0.64,1.0
460819413,0,0,0,0.99,1.0
460936202,0,0,0,1.0,1.0
461002380,0,0,0,-0.87,1.0
461029468,0,0,0,0.0,1.0
461209235,0,0,0,-1.0,-1.0
461257887,0,0,0,0.13,1.0
461363118,0,0,0,-0.5,-1.0
461417091,0,0,0,0.99,1.0
461424588,0,0,0,1.0,1.0
461441899,0,0,0,-1.0,-1.0
461519217,0,0,0,0.0,-1.0
461557351,0,0,0,-0.13,-1.0
461577544,0,0,0,0.4,1.0
461613253,0,0,0,-0.56,-1.0
461616868,0,0,0,-0.5,-1.0
461670960,0,0,0,0.5,1.0
461873011,0,0,0,0.0,-1.0
461884775,0,0,0,-0.84,1.0
461890491,0,0,0,-1.0,-1.0
461958271,0,0,0,0.34,1.0
462030428,0,0,0,0.5,-1.0
462099293,0,0,0,-0.34,1.0
462222005,0,0,0,0.5,1.0
462299128,0,0,0,1.0,1.0
462320490,0,0,0,-0.9,-1.0
462439479,0,0,0,0.49,1.0
462446258,0,0,0,0.99,1.0
462531313,0,0,0,1.0,1.0
462534845,0,0,0,0.98,1.0
462572549,0,0,0,-1.0,-1.0
462617118,0,0,0,1.0,1.0
462693049,0,0,0,1.0,1.0
462830951,0,0,0,-0.97,-1.0
462840804,0,0,0,-0.48,1.0
462843548,0,0,0,-0.13,-1.0
462852967,0,0,0,1.0,1.0
462890968,0,0,0,1.0,1.0
462923668,0,0,0,-0.5,-1.0
463021685,0,0,0,0.5,1.0
463033013,0,0,0,-0.13,1.0
463206251,0,0,0,-1.0,-1.0
463219700,0,0,0,-0.99,-1.0
463363774,0,0,0,0.5,-1.0
463404283,0,0,0,-0.13,-1.0
463434859,0,0,0,0.95,1.0
463497425,0,0,0,0.13,1.0
463623298,0,0,0,-0.38,-1.0
463657161,0,0,0,1.0,1.0
463684854,0,0,0,-0.13,1.0
464049912,0,0,0,-1.0,1.0
464066905,0,0,0,1.0,1.0
464075102,0,0,0,-0.13,1.0
464202127,0,0,0,-0.96,-1.0
464216751,0,0,0,0.13,1.0
464233272,0,0,0,-0.13,1.0
464283169,0,0,0,-0.7,-1.0
464312319,0,0,0,-0.98,1.0
464340155,0,0,0,0.5,1.0
464353133,0,0,0,1.0,1.0
464360266,0,0,0,0.5,-1.0
464399460,0,0,0,-0.13,1.0
464723181,0,0,0,-1.0,-1.0
464969855,0,0,0,-0.5,-1.0
464978192,0,0,0,0.81,1.0
465224617,0,0,0,0.13,-1.0
465228981,0,0,0,-0.99,-1.0
465237046,0,0,0,-0.99,-1.0
465397059,0,0,0,-1.0,-1.0
465461288,0,0,0,-0.13,1.0
465461912,0,0,0,-1.0,-1.0
465604271,0,0,0,0.98,1.0
465755796,0,0,0,-0.31,1.0
465822271,0,0,0,0.0,1.0
465889506,0,0,0,-0.13,-1.0
465891400,0,0,0,0.13,1.0
466052467,0,0,0,-1.0,-1.0
466070018,0,0,0,-0.38,-1.0
466166343,0,0,0,1.0,1.0
466355579,0,0,0,-0.13,1.0
466408314,0,0,0,-0.57,-1.0
466408398,0,0,0,-0.99,-1.0
466622358,0,0,0,0.99,1.0
466767930,0,0,0,,1.0
466810418,0,0,0,0.75,-1.0
466851694,0,0,0,-0.33,-1.0
466928325,0,0,0,-0.5,1.0
467042197,0,0,0,0.5,1.0
467120910,0,0,0,0.5,1.0
467144259,0,0,0,-0.13,-1.0
467229452,0,0,0,-1.0,1.0
467267196,0,0,0,-1.0,1.0
467314497,0,0,0,-0.99,-1.0
467336543,0,0,0,-0.13,-1.0
467384509,0,0,0,-1.0,1.0
467428754,0,0,0,-0.99,-1.0
467437935,0,0,0,0.13,-1.0
467445744,0,0,0,-1.0,-1.0
467493718,0,0,0,-1.0,-1.0
467578420,0,0,0,-0.99,-1.0
467649270,0,0,0,0.0,1.0
467785352,0,0,0,1.0,1.0
467841459,0,0,0,-0.13,-1.0
467858234,0,0,0,0.89,1.0
467933197,0,0,0,-0.62,-1.0
467997190,0,0,0,0.47,1.0
468070359,0,0,0,-0.13,-1.0
468274527,0,0,0,-1.0,-1.0
468530946,0,0,0,-0.46,-1.0
468542732,0,0,0,-0.5,1.0
468559361,0,0,0,0.5,1.0
468729978,0,0,0,0.13,1.0
468845267,0,0,0,1.0,1.0
468916899,0,0,0,-0.13,1.0
468921572,0,0,0,0.96,1.0
468937591,0,0,0,0.51,1.0
468953035,0,0,0,0.5,-1.0
469049622,0,0,0,0.41,-1.0
469058861,0,0,0,-0.97,-1.0
469115156,0,0,0,0.13,1.0
469521540,0,0,0,-0.13,1.0
469646209,0,0,0,-1.0,-1.0
469747284,0,0,0,-1.0,1.0
470107008,0,0,0,1.0,1.0
470399698,0,0,0,-0.13,1.0
470440958,0,0,0,-0.5,1.0
470671798,0,0,0,-0.63,1.0
470781339,0,0,0,-0.93,-1.0
470827370,0,0,0,1.0,1.0
470829586,0,0,0,0.28,1.0
470920604,0,0,0,-0.5,1.0
471079733,0,0,0,0.0,1.0
471087258,0,0,0,-1.0,-1.0
471141197,0,0,0,1.0,1.0
471147635,0,0,0,0.13,-1.0
471377333,0,0,0,0.66,-1.0
471381184,0,0,0,-0.5,1.0
471416027,0,0,0,0.58,1.0
471491548,0,0,0,0.0,-1.0
471501386,0,0,0,0.0,1.0
471550595,0,0,0,0.0,-1.0
471580838,0,0,0,-0.49,1.0
471590577,0,0,0,-0.99,-1.0
471688181,0,0,0,1.0,1.0
471693668,0,0,0,0.43,1.0
471720699,0,0,0,1.0,1.0
471780306,0,0,0,0.5,1.0
471904952,0,0,0,-0.99,-1.0
472000935,0,0,0,-0.99,-1.0
472004609,0,0,0,0.5,1.0
472065454,0,0,0,-0.13,1.0
472100553,0,0,0,0.82,1.0
472269180,0,0,0,0.13,1.0
472336655,0,0,0,-0.13,-1.0
472349816,0,0,0,-0.99,-1.0
472444981,0,0,0,1.0,1.0
472482493,0,0,0,-0.13,1.0
472595625,0,0,0,-0.13,-1.0
472615398,0,0,0,1.0,-1.0
472672891,0,0,0,-0.13,1.0
472810513,0,0,0,-0.85,-1.0
472958230,0,0,0,0.71,-1.0
473046342,0,0,0,0.13,-1.0
473095154,0,0,0,-0.13,1.0
473208622,0,0,0,0.72,1.0
473316402,0,0,0,0.99,1.0
473368065,0,0,0,-0.13,1.0
473393568,0,0,0,-0.13,-1.0
473522961,0,0,0,1.0,1.0
473533665,0,0,0,-1.0,-1.0
473566841,0,0,0,,-1.0
473670827,0,0,0,1.0,1.0
473763132,0,0,0,-0.13,-1.0
473787279,0,0,0,-0.99,-1.0
473898869,0,0,0,-0.99,-1.0
473925753,0,0,0,-0.99,-1.0
473986428,0,0,0,-1.0,-1.0
474055640,0,0,0,-1.0,-1.0
474196864,0,0,0,1.0,1.0
474375932,0,0,0,1.0,1.0
474381377,0,0,0,-0.13,1.0
474424792,0,0,0,-0.5,-1.0
474505007,0,0,0,1.0,1.0
474559272,0,0,0,0.13,-1.0
474618417,0,0,0,1.0,1.0
474778435,0,0,0,0.71,1.0
474795721,0,0,0,0.5,1.0
474842685,1,0,0,1.0,1.0
474903202,0,0,0,1.0,-1.0
474959211,0,0,0,0.0,-1.0
475110655,0,0,0,-0.13,1.0
475212888,0,0,0,-1.0,-1.0
475368690,0,0,0,0.13,1.0
475398066,0,0,0,-0.99,-1.0
475544625,0,0,0,1.0,1.0
475604063,0,0,0,-0.48,-1.0
475711864,0,0,0,0.0,1.0
475783945,0,0,0,1.0,1.0
475825999,0,0,0,1.0,1.0
476059987,0,0,0,-1.0,-1.0
476130942,0,0,0,-0.13,1.0
476439219,0,0,0,-0.13,1.0
476491568,0,0,0,1.0,1.0
476506184,0,0,0,-0.13,1.0
477062481,0,0,0,1.0,1.0
477107936,0,0,0,0.0,-1.0
477194519,0,0,0,,1.0
477292556,0,0,0,0.13,1.0
477339640,0,0,0,-0.78,-1.0
477413781,0,0,0,0.13,1.0
477427465,0,0,0,-0.8,1.0
477431398,0,0,0,1.0,1.0
477507518,0,0,0,-0.13,1.0
477637603,0,0,0,-0.13,1.0
477673932,0,0,0,1.0,1.0
477677465,0,0,0,1.0,1.0
477750844,0,0,0,-0.13,-1.0
477777929,0,0,0,0.5,1.0
477953598,0,0,0,1.0,1.0
477957660,0,0,0,0.13,1.0
477960594,0,0,0,-0.95,-1.0
478052793,0,0,0,-0.99,-1.0
478189788,0,0,0,,-1.0
478203221,0,0,0,1.0,1.0
478235535,0,0,0,0.37,-1.0
478257904,0,0,0,,-1.0
478289182,0,0,0,-0.56,1.0
478301676,0,0,0,1.0,1.0
478338158,0,0,0,-0.13,1.0
478364364,0,0,0,1.0,1.0
478427101,0,0,0,-0.71,1.0
478457362,0,0,0,-0.13,1.0
478532927,0,0,0,-0.13,1.0
478649413,0,0,0,-0.99,-1.0
478860648,0,0,0,1.0,1.0
478991706,0,0,0,1.0,1.0
478999537,0,0,0,-0.13,1.0
479210762,0,0,0,-1.0,-1.0
479303015,0,0,0,0.63,1.0
479413446,0,0,0,0.99,1.0
479478486,0,0,0,-0.13,-1.0
479795728,0,0,0,0.13,1.0
479840987,0,0,0,-1.0,-1.0
479892962,0,0,0,0.95,1.0
479943002,0,0,0,1.0,1.0
479953024,0,0,0,-1.0,-1.0
480001022,0,0,0,0.98,1.0
480052205,0,0,0,-0.56,-1.0
480056739,0,0,0,1.0,1.0
480066105,0,0,0,0.13,1.0
480126752,0,0,0,1.0,1.0
480139777,0,0,0,1.0,1.0
480223386,0,0,0,-0.13,-1.0
480231774,0,0,0,0.13,-1.0
480416592,0,0,0,1.0,1.0
480594437,0,0,0,-0.13,-1.0
480914178,0,0,0,-0.13,-1.0
480919832,0,0,0,-0.75,-1.0
480927353,0,0,0,1.0,1.0
480956935,0,0,0,-0.13,1.0
481069805,0,0,0,0.0,-1.0
481127498,0,0,0,-1.0,-1.0
481200288,0,0,0,-0.98,-1.0
481238156,0,0,0,1.0,1.0
481290431,0,0,0,-0.78,-1.0
481325259,0,0,0,1.0,1.0
481334738,0,0,0,0.5,1.0
481368833,0,0,0,-0.99,-1.0
481373201,0,0,0,0.13,1.0
481380124,0,0,0,1.0,1.0
481472404,0,0,0,0.89,1.0
481507599,0,0,0,1.0,1.0
481539004,0,0,0,-1.0,-1.0
481549574,0,0,0,-1.0,-1.0
481575528,0,0,0,-0.13,-1.0
481612292,0,0,0,,1.0
481744062,0,0,0,1.0,1.0
481750088,0,0,0,-0.13,1.0
481751269,0,0,0,-0.13,-1.0
481791289,0,0,0,-0.28,-1.0
481926643,0,0,0,1.0,1.0
482004534,0,0,0,0.13,-1.0
482031468,0,0,0,-0.13,-1.0
482106170,0,0,0,0.96,1.0
482111157,0,0,0,-0.13,-1.0
482124075,0,0,0,-0.13,-1.0
482266831,0,0,0,-1.0,-1.0
482360828,0,0,0,0.69,1.0
482472060,0,0,0,-1.0,-1.0
482490793,0,0,0,0.5,1.0
482608439,0,0,0,0.27,-1.0
482635402,0,0,0,0.75,1.0
482663237,0,0,0,0.5,1.0
482664464,0,0,0,0.27,1.0
482693047,0,0,0,1.0,1.0
483290146,0,0,0,-0.69,-1.0
483322031,0,0,0,-0.13,-1.0
483336996,0,0,0,-0.84,-1.0
483387301,0,0,0,1.0,1.0
483437156,0,0,0,0.98,1.0
483452374,0,0,0,-0.3,1.0
483584847,0,0,0,0.67,1.0
483680855,0,0,0,-0.13,1.0
483720670,0,0,0,0.97,1.0
483891729,0,0,0,1.0,1.0
483969742,0,0,0,-0.13,1.0
484035355,0,0,0,0.5,1.0
484059475,0,0,0,-1.0,-1.0
484197927,0,0,0,1.0,1.0
484207041,0,0,0,0.25,1.0
484270874,0,0,0,0.0,1.0
484393666,0,0,0,1.0,1.0
484395088,0,0,0,-1.0,-1.0
484409957,0,0,0,-0.67,-1.0
484425705,0,0,0,0.0,1.0
484457808,0,0,0,-0.13,1.0
484495791,0,0,0,-0.13,-1.0
484563624,0,0,0,-1.0,-1.0
484727752,0,0,0,1.0,1.0
484762335,0,0,0,-1.0,1.0
484955858,0,0,0,0.34,1.0
485001026,0,0,0,0.0,-1.0
485251638,0,0,0,0.35,1.0
485254770,0,0,0,-0.94,-1.0
485285362,0,0,0,1.0,1.0
485365542,0,0,0,-0.2,1.0
485711053,0,0,0,0.7,1.0
485743293,0,0,0,0.99,1.0
485872673,0,0,0,1.0,1.0
485978732,0,0,0,1.0,-1.0
486166061,0,0,0,-0.13,1.0
486182508,0,0,0,0.5,1.0
486183649,0,0,0,1.0,1.0
486233866,0,0,0,1.0,1.0
486341144,0,0,0,1.0,1.0
486405322,0,0,0,0.13,1.0
486576386,0,0,0,0.5,1.0
486614064,0,0,0,0.13,-1.0
486625231,0,0,0,0.5,1.0
486713728,0,0,0,-0.35,-1.0
486745621,0,0,0,-0.13,-1.0
486750027,0,0,0,-1.0,-1.0
486792324,0,0,0,-0.99,-1.0
486857528,0,0,0,-1.0,-1.0
487165609,0,0,0,-0.13,-1.0
487209494,0,0,0,-0.13,1.0
487211347,0,0,0,0.99,1.0
487240333,0,0,0,0.0,1.0
487250049,0,0,0,-0.13,1.0
487309374,0,0,0,-0.99,-1.0
487433854,0,0,0,-0.13,-1.0
487527290,0,0,0,1.0,1.0
487805477,0,0,0,-1.0,-1.0
487821971,0,0,0,-0.44,1.0
488027908,0,0,0,0.38,1.0
488054272,0,0,0,0.5,1.0
488081298,0,0,0,1.0,1.0
488244732,0,0,0,-0.13,-1.0
488604302,0,0,0,-1.0,-1.0
488737060,0,0,0,1.0,1.0
488919474,0,0,0,1.0,1.0
489208807,0,0,0,-1.0,-1.0
489373875,0,0,0,0.13,-1.0
489458928,0,0,0,0.99,1.0
489545098,0,0,0,0.75,1.0
489546037,0,0,0,-0.13,1.0
489976449,0,0,0,0.88,1.0
489993659,0,0,0,-0.13,1.0
490087706,0,0,0,0.5,-1.0
490134670,0,0,0,0.39,1.0
490401301,0,0,0,0.0,1.0
490470652,0,0,0,-0.71,-1.0
490484451,0,0,0,-0.96,1.0
490537888,0,0,0,-0.27,1.0
490567010,0,0,0,0.09,1.0
490602937,0,0,0,-0.13,-1.0
490629365,0,0,0,0.99,1.0
490795551,0,0,0,-1.0,-1.0
490833757,0,0,0,-0.93,-1.0
490862018,0,0,0,0.5,1.0
490879723,0,0,0,0.13,1.0
491140936,0,0,0,1.0,1.0
491245803,0,0,0,1.0,1.0
491404673,0,0,0,,1.0
491573659,0,0,0,0.96,1.0
491586448,0,0,0,-0.13,1.0
491609830,0,0,0,-1.0,-1.0
491648314,0,0,0,-1.0,-1.0
491680102,0,0,0,-1.0,-1.0
491824083,0,0,0,-1.0,-1.0
491863979,0,0,0,0.67,1.0
491897378,0,0,0,-0.53,-1.0
492135149,0,0,0,0.13,1.0
492199595,0,0,0,0.0,1.0
492329872,0,0,0,1.0,1.0
492360598,0,0,0,-0.13,-1.0
